Date,Open,High,Low,Volume,Close
03-05-2021,703.799988,706,680.5,27043100,684.900024
04-05-2021,678.940002,683.450012,657.700012,29739300,673.599976
05-05-2021,681.059998,685.299988,667.340027,21901900,670.940002
06-05-2021,680.76001,681.02002,650,27784600,663.539978
07-05-2021,665.799988,690,660.219971,23469200,672.369995
10-05-2021,664.900024,665.049988,627.609985,31392400,629.039978
11-05-2021,599.23999,627.099976,595.599976,46503900,617.200012
12-05-2021,602.48999,620.409973,586.77002,33823600,589.890015
13-05-2021,601.539978,606.460022,559.650024,44184900,571.690002
14-05-2021,583.409973,592.869995,570.460022,33370900,589.73999
17-05-2021,575.549988,589.72998,561.200012,32390400,576.830017
18-05-2021,568,596.25,563.380005,36830600,577.869995
19-05-2021,552.549988,566.210022,546.97998,39578400,563.460022
20-05-2021,575,588.849976,571.070007,30821100,586.780029
21-05-2021,596.109985,596.679993,580,26030600,580.880005
24-05-2021,581.599976,614.47998,573.650024,34558100,606.440002
25-05-2021,607.309998,613.98999,595.710022,28005900,604.690002
26-05-2021,607.559998,626.169983,601.5,28639300,619.130005
27-05-2021,620.23999,631.130005,616.210022,26370600,630.849976
28-05-2021,628.5,635.590027,622.380005,22737000,625.219971
01-06-2021,627.799988,633.799988,620.549988,18084900,623.900024
02-06-2021,620.130005,623.359985,599.140015,23302800,605.119995
03-06-2021,601.799988,604.549988,571.219971,30111900,572.840027
04-06-2021,579.710022,600.609985,577.200012,24036900,599.049988
07-06-2021,591.830017,610,582.880005,22543700,605.130005
08-06-2021,623.01001,623.090027,595.5,26053400,603.590027
09-06-2021,602.169983,611.789978,597.630005,16584600,598.780029
10-06-2021,603.880005,616.590027,600.5,23919600,610.119995
11-06-2021,610.22998,612.559998,601.52002,16205300,609.890015
14-06-2021,612.22998,625.48999,609.179993,20424000,617.690002
15-06-2021,616.690002,616.789978,598.22998,17764100,599.359985
16-06-2021,597.539978,608.5,593.5,22144100,604.869995
17-06-2021,601.890015,621.469971,601.340027,22701400,616.599976
18-06-2021,613.369995,628.349976,611.799988,24560900,623.309998
21-06-2021,624.47998,631.390015,608.880005,24812700,620.830017
22-06-2021,618.25,628.570007,615.5,19158900,623.710022
23-06-2021,632,657.200012,630.039978,31099200,656.570007
24-06-2021,674.98999,697.619995,667.609985,45982400,679.820007
25-06-2021,689.580017,693.809998,668.700012,32496700,671.869995
28-06-2021,671.640015,694.700012,670.320007,21628200,688.719971
29-06-2021,684.650024,687.51001,675.890015,17381300,680.76001
30-06-2021,679.77002,692.809998,678.140015,18924900,679.700012
01-07-2021,683.919983,687.98999,672.799988,18634500,677.919983
02-07-2021,678.97998,700,673.26001,27054500,678.900024
06-07-2021,681.710022,684,651.400024,23284500,659.580017
07-07-2021,664.27002,665.700012,638.320007,18792000,644.650024
08-07-2021,628.369995,654.429993,620.460022,22773300,652.809998
09-07-2021,653.179993,658.909973,644.690002,18140500,656.950012
12-07-2021,662.200012,687.23999,662.159973,25927000,685.700012
13-07-2021,686.320007,693.280029,666.299988,20966100,668.539978
14-07-2021,670.75,678.609985,652.840027,21641200,653.380005
15-07-2021,658.390015,666.140015,637.880005,20209600,650.599976
16-07-2021,654.679993,656.700012,642.200012,16371000,644.219971
19-07-2021,629.890015,647.200012,621.289978,21297100,646.219971
20-07-2021,651.98999,662.390015,640.5,15487100,660.5
21-07-2021,659.609985,664.859985,650.289978,13953300,655.289978
22-07-2021,656.440002,662.169983,644.599976,15105700,649.26001
23-07-2021,646.359985,648.799988,637.299988,14604900,643.380005
26-07-2021,650.969971,668.200012,647.109985,25336600,657.619995
27-07-2021,663.400024,666.5,627.23999,32813300,644.780029
28-07-2021,647,654.969971,639.400024,16006600,646.97998
29-07-2021,649.789978,683.690002,648.799988,30394600,677.349976
30-07-2021,671.76001,697.530029,669,29600500,687.200012
02-08-2021,700,726.940002,698.400024,33615800,709.669983
03-08-2021,719,722.650024,701.01001,21620300,709.73999
04-08-2021,711,724.900024,708.929993,17002600,710.919983
05-08-2021,716,720.950012,711.409973,12919600,714.630005
06-08-2021,711.900024,716.330017,697.630005,15576200,699.099976
09-08-2021,710.169983,719.030029,705.130005,14715300,713.76001
10-08-2021,713.98999,716.590027,701.880005,13432300,709.98999
11-08-2021,712.710022,715.179993,704.210022,9800600,707.820007
12-08-2021,706.340027,722.799988,699.400024,17459100,722.25
13-08-2021,723.710022,729.900024,714.340027,16698900,717.169983
16-08-2021,705.070007,709.5,676.400024,22677400,686.169983
17-08-2021,672.659973,674.580017,648.840027,23721300,665.710022
18-08-2021,669.75,695.77002,669.349976,20349400,688.98999
19-08-2021,678.210022,686.549988,667.590027,14313500,673.469971
20-08-2021,682.849976,692.130005,673.700012,14781800,680.26001
23-08-2021,685.440002,712.130005,680.75,20264900,706.299988
24-08-2021,710.679993,715.219971,702.640015,13083100,708.48999
25-08-2021,707.030029,716.969971,704,12645600,711.200012
26-08-2021,708.309998,715.400024,697.619995,13214300,701.159973
27-08-2021,705,715,702.099976,13762100,711.919983
30-08-2021,714.719971,731,712.72998,18604200,730.909973
31-08-2021,733,740.390015,726.440002,20855400,735.719971
01-09-2021,734.080017,741.98999,731.27002,13204300,734.090027
02-09-2021,734.5,740.969971,730.539978,12777300,732.390015
03-09-2021,732.25,734,724.200012,15246100,733.570007
07-09-2021,740,760.200012,739.26001,20039800,752.919983
08-09-2021,761.580017,764.450012,740.77002,18793000,753.869995
09-09-2021,753.409973,762.099976,751.630005,14077700,754.859985
10-09-2021,759.599976,762.609985,734.52002,15114300,736.27002
13-09-2021,740.210022,744.780029,708.849976,22952500,743
14-09-2021,742.570007,754.469971,736.400024,18524900,744.48999
15-09-2021,745,756.859985,738.359985,15357700,755.830017
16-09-2021,752.830017,758.909973,747.609985,13923400,756.98999
17-09-2021,757.150024,761.039978,750,28204200,759.48999
20-09-2021,734.559998,742,718.619995,24757700,730.169983
21-09-2021,734.789978,744.73999,730.440002,16330700,739.380005
22-09-2021,743.530029,753.669983,739.119995,15126300,751.940002
23-09-2021,755,758.200012,747.919983,11947500,753.640015
24-09-2021,745.890015,774.799988,744.559998,21373000,774.390015
27-09-2021,773.119995,799,769.309998,28070700,791.359985
28-09-2021,787.200012,795.640015,766.179993,25381400,777.559998
29-09-2021,779.799988,793.5,770.679993,20942900,781.309998
30-09-2021,781,789.130005,775,17956000,775.47998
01-10-2021,778.400024,780.780029,763.590027,17031400,775.219971
04-10-2021,796.5,806.969971,776.119995,30483300,781.530029
05-10-2021,784.799988,797.309998,774.200012,18432600,780.590027
06-10-2021,776.200012,786.659973,773.219971,14632800,782.75
07-10-2021,785.460022,805,783.380005,19195800,793.609985
08-10-2021,796.210022,796.380005,780.909973,16711100,785.48999
11-10-2021,787.650024,801.23999,785.5,14200300,791.940002
12-10-2021,800.929993,812.320007,796.570007,22020000,805.719971
13-10-2021,810.469971,815.409973,805.780029,14120100,811.080017
14-10-2021,815.48999,820.25,813.349976,12203200,818.320007
